Tweets,team,id,account,len,date,likes,retweets,#hashtag
. @MikeRiveraOnAir ...... handle this fool!,San Antonio Spurs,1099362555913535488,@JeffGSpursZone,43,2019-02-23 17:37:13,2,0,0
"From last night, Kawhi Leonard on the warm welcome DeMar DeRozan got from the Raptors fans: ""The fans came out and… https://t.co/OYKXPHBPyk",San Antonio Spurs,1099362002751901696,@JeffGSpursZone,139,2019-02-23 17:35:01,6,4,0
RT @mark_moncada: @JeffGSpursZone I dont think spurs are a high caliber or can be considered a high echelon playoff team cuz they are disma…,San Antonio Spurs,1099360445503279108,@JeffGSpursZone,140,2019-02-23 17:28:49,0,1,0
@IamPledger @aafcommanders Good thing I stopped being a lazy ass and saw your message. When I saw it i was like..... https://t.co/F9WK6xYxor,San Antonio Spurs,1099355182415167488,@JeffGSpursZone,140,2019-02-23 17:07:55,1,0,0
RT @IamPledger: @JeffGSpursZone @aafcommanders You my friend are always welcome on the #SMH,San Antonio Spurs,1099354981575131137,@JeffGSpursZone,91,2019-02-23 17:07:07,0,2,1
"""I thought it was a great game, good competitive game after a long break,"" - Popovich

Raptors 120, Spurs 117: What… https://t.co/h9ER5piQYZ",San Antonio Spurs,1099353297188777984,@JeffGSpursZone,140,2019-02-23 17:00:25,1,1,0
Thanks @IamPledger for the invite to talks Spurs &amp; @aafcommanders ! Let us do it again soon! #GoSpursGo #TakeCommand https://t.co/FHkjot4y3L,San Antonio Spurs,1099352998290120704,@JeffGSpursZone,144,2019-02-23 16:59:14,0,1,2
@dustin_brubaker Anything is possible. I'm saying that would be not good.,San Antonio Spurs,1099402420600360966,@JMcDonald_SAEN,73,2019-02-23 20:15:37,0,0,0
"Well yes, that would be a disaster https://t.co/yjnL9Sfk21",San Antonio Spurs,1099389754242682881,@JMcDonald_SAEN,58,2019-02-23 19:25:17,8,0,0
"@mikefinger I mean, pretty much",San Antonio Spurs,1099353676953591809,@JMcDonald_SAEN,31,2019-02-23 17:01:56,11,0,0
"RT @seeratsohi: DeMar DeRozan's return to Toronto provided closure and clarity on the Kawhi Leonard trade, for him and Raptors fans: 
https…",San Antonio Spurs,1099351396783177730,@JMcDonald_SAEN,140,2019-02-23 16:52:52,0,25,0
"RT @mikefinger: DeMar DeRozan spun away from Kawhi Leonard, only to find him still looming there. You wonder if it always will be this way.…",San Antonio Spurs,1099346140384890880,@JMcDonald_SAEN,140,2019-02-23 16:31:59,0,7,0
I don't know that I always enjoy this talent https://t.co/gO8ZPLxefp,San Antonio Spurs,1099318518925967360,@JMcDonald_SAEN,68,2019-02-23 14:42:13,10,0,0
"If they win in New York and Brooklyn, it will be a better RRT than last season. Just saying. https://t.co/QHYNFRlCzH",San Antonio Spurs,1099316349388627969,@JMcDonald_SAEN,116,2019-02-23 14:33:36,21,2,0
I'm just trying to help. If you are expecting to win 60 games the year after your franchise superstar demands a tra… https://t.co/PV6YgOIiKP,San Antonio Spurs,1099315829693390849,@JMcDonald_SAEN,140,2019-02-23 14:31:32,145,10,0
DeMar DeRozan's return to Toronto was a triumphant one ... until Kawhi Leonard snatched away the happy ending… https://t.co/4f9Y2uZVKm,San Antonio Spurs,1099179425294213121,@JMcDonald_SAEN,134,2019-02-23 05:29:31,10,6,0
"This isn't 2014 anymore, Adjust expectations accordingly. https://t.co/iZqGYQTHh6",San Antonio Spurs,1099159380182949888,@JMcDonald_SAEN,81,2019-02-23 04:09:52,88,6,0
Hasn't been in the rotation for a while https://t.co/G7fFKFAdhp,San Antonio Spurs,1099141722737729536,@JMcDonald_SAEN,63,2019-02-23 02:59:42,5,0,0
Finally saw a good replay. I agree. https://t.co/JWlfWL3mib,San Antonio Spurs,1099140845712875521,@JMcDonald_SAEN,59,2019-02-23 02:56:13,6,0,0
White was on a minutes restriction. He had already passed it. https://t.co/ilWfee89Ap,San Antonio Spurs,1099140654704324609,@JMcDonald_SAEN,85,2019-02-23 02:55:27,9,2,0
Gonna be another fun L2M report https://t.co/KEz5OcbH6j,San Antonio Spurs,1099137095103401984,@JMcDonald_SAEN,55,2019-02-23 02:41:19,98,26,0
"I thought they actually played fairly well tonight. Probably their best game of the RRT so far.

It's a 7th-place t… https://t.co/AB5XcsI2Q4",San Antonio Spurs,1099136067784138752,@JMcDonald_SAEN,140,2019-02-23 02:37:14,105,9,0
"Well that does that, probably.",San Antonio Spurs,1099135609485053954,@JMcDonald_SAEN,30,2019-02-23 02:35:24,5,1,0
This game is drunk off its rocker.,San Antonio Spurs,1099135013965258753,@JMcDonald_SAEN,34,2019-02-23 02:33:02,21,3,0
Would like to see a replay of what happened there. Toronto was trying to foul. Did DeRozan slip first?,San Antonio Spurs,1099134638851792901,@JMcDonald_SAEN,102,2019-02-23 02:31:33,33,4,0
"@RobertPriceTV @mdeleon To clarify, Poeltl got the full video treatment during the first timeout of the second quarter",San Antonio Spurs,1099130295994015744,@JMcDonald_SAEN,118,2019-02-23 02:14:18,2,0,0
Spurs lead 91-88 heading to fourth quarter here in Toronto.,San Antonio Spurs,1099126721415122944,@JMcDonald_SAEN,59,2019-02-23 02:00:05,7,0,0
How the Spurs got away with putting Patty Mills on Kawhi Leonard https://t.co/Rj4HHDzoKG,San Antonio Spurs,1099428476124303361,@Poundingtherock,88,2019-02-23 21:59:09,11,1,0
What we learned from the Spurs’ loss to the Raptors https://t.co/sjICHRMvMF,San Antonio Spurs,1099397859412230145,@Poundingtherock,75,2019-02-23 19:57:30,2,1,0
The Spurs’ suffer a heartbreaking loss in DeMar DeRozan’s return to Toronto https://t.co/rvmamUUZfk,San Antonio Spurs,1099304143397752832,@Poundingtherock,99,2019-02-23 13:45:06,18,3,0
"FINAL SCORE: Raptors 120, Spurs 117 https://t.co/nE9axmk3Iu",San Antonio Spurs,1099142665038426113,@Poundingtherock,59,2019-02-23 03:03:27,5,0,0
Tough break for Demar. Really wanted this one for him. The Spurs really really need a healthy Derrick a white and Dejounte Murray.,San Antonio Spurs,1099137626932736000,@Poundingtherock,130,2019-02-23 02:43:25,203,19,0
Terrible. Just terrible.,San Antonio Spurs,1099135669442617344,@Poundingtherock,24,2019-02-23 02:35:39,110,10,0
Demar with the turnover. Toronto up 1. Geez man.,San Antonio Spurs,1099134688529170432,@Poundingtherock,48,2019-02-23 02:31:45,23,1,0
Spurs up 2. Ibaka at the line.,San Antonio Spurs,1099134370588307458,@Poundingtherock,30,2019-02-23 02:30:29,5,0,0
"With less than 2 left, Spurs lead by 1.",San Antonio Spurs,1099133889803677696,@Poundingtherock,39,2019-02-23 02:28:34,4,0,0
Raptors on a 9-0 run. Lead by 6.,San Antonio Spurs,1099130627742461952,@Poundingtherock,32,2019-02-23 02:15:37,1,1,0
Let’s go Spurs!!,San Antonio Spurs,1099128388005044225,@Poundingtherock,16,2019-02-23 02:06:43,34,3,0
Spurs lead by 3 at the end of the third. Go Spurs go!,San Antonio Spurs,1099126588048920577,@Poundingtherock,53,2019-02-23 01:59:34,16,1,0
The Raptors coach was tossed. Idk what the heck he’s mad about they get star calls all the time.,San Antonio Spurs,1099124774712868864,@Poundingtherock,96,2019-02-23 01:52:21,31,3,0
You won’t hear this often. MARCO with the AND 1!,San Antonio Spurs,1099123690648883201,@Poundingtherock,48,2019-02-23 01:48:03,33,2,0
"Bertans swatted Kawhi so of course they called a foul. Come on, man.",San Antonio Spurs,1099123257280811009,@Poundingtherock,68,2019-02-23 01:46:19,39,0,0
Spurs are down 5. We have to stay within striking distance. Especially since we are on the road.,San Antonio Spurs,1099122853729972224,@Poundingtherock,96,2019-02-23 01:44:43,5,1,0
Spurs out of sync to start the second half.,San Antonio Spurs,1099120236928950273,@Poundingtherock,43,2019-02-23 01:34:19,7,1,0
RT @mikecwright: You're on a roll tonight. You in town all week? https://t.co/X0CuHrjEmX,San Antonio Spurs,1099119457098743808,@Poundingtherock,88,2019-02-23 01:31:13,0,4,0
RT @WorldWideWob: DeRozan. Clean. https://t.co/XfoxDvcCcB,San Antonio Spurs,1099114957042581504,@Poundingtherock,57,2019-02-23 01:13:20,0,3491,0
Spurs doing a heck of a job of Kawhi. Need to get LA going in the second half. Spurs lead 56-55 at the half. Go Spurs go!,San Antonio Spurs,1099114841120358408,@Poundingtherock,121,2019-02-23 01:12:53,34,4,0
"Moving on 🆙

See where Sactown ranks after the break in the latest power rankings 📸 » https://t.co/BRVRAZbsvL https://t.co/kv8lRNezni",Sacramento Kings,1099413595853598723,@SacramentoKings,133,2019-02-23 21:00:02,48,6,0
#CoachBuddy 💪 https://t.co/NbVk8vDIMC,Sacramento Kings,1099401787063353344,@SacramentoKings,37,2019-02-23 20:13:06,356,30,1
RT @TheGreat_Nate: Here's a look at @buddyhield being recognized in the LNC — The Kings standout greeted the #Sooners as they came off the…,Sacramento Kings,1099389049566121985,@SacramentoKings,139,2019-02-23 19:22:29,0,62,1
"S H O O T
               I
              M
              E https://t.co/7C4BQ7N5Yv",Sacramento Kings,1099388839859236864,@SacramentoKings,82,2019-02-23 19:21:39,118,8,0
.@MB3FIVE joined fellow top rookies on an episode of @NBATV's #OpenCourt 📺 » https://t.co/9zDV3cbfNS https://t.co/hTU9QtsLa2,Sacramento Kings,1099383395979878408,@SacramentoKings,124,2019-02-23 19:00:01,47,5,1
"RT @StocktonKings: Kings brought the 🔥 tonight! 

⤵️⤵️⤵️ https://t.co/n1RxJoPe2D",Sacramento Kings,1099204697582419969,@SacramentoKings,80,2019-02-23 07:09:56,0,9,0
"RT @nbagleague: #2WayPlayer @troywilliams_ paced the @StocktonKings tonight with 23 PTS &amp; 8 REB 👏👏

@IndianaMBB ↗️ @StocktonKings ↔️ @Sacra…",Sacramento Kings,1099188234972774402,@SacramentoKings,144,2019-02-23 06:04:31,0,11,1
"28 points.
14 boards.
@MB3FIVE.

📝 » https://t.co/euTYjsOQUz https://t.co/m1InBx642V",Sacramento Kings,1099141805780713473,@SacramentoKings,84,2019-02-23 03:00:02,161,20,0
RT @SacramentoKings: Learn more about carbs and sugar and how it helps fuel the body to achieve maximum performance with @Raleys. 💪🥜🍞🍓🍎🍇 ht…,Sacramento Kings,1099123579776425984,@SacramentoKings,140,2019-02-23 01:47:36,0,11,0
"“They’re scrappy, they’re young and probably the fastest team in the history of the NBA.""

Golden State had high pr… https://t.co/K3iNuzFxQw",Sacramento Kings,1099082660654313473,@SacramentoKings,140,2019-02-22 23:05:00,223,27,0
S P E E D  👑  K I N G S https://t.co/x3AeTWm6Df,Sacramento Kings,1099079103834030080,@SacramentoKings,47,2019-02-22 22:50:52,1080,147,0
"RT @SacramentoKings: “I’m a hard nose guy, I play hard every night and I’m going to give it my all.”

Get to know one of the newest Kings,…",Sacramento Kings,1099078341297139713,@SacramentoKings,139,2019-02-22 22:47:51,0,9,0
"🚨Entries close on Sunday, February 24, 11:59 p.m. for Kings Capitalize Contest, powered by @innovatesac 

Visit… https://t.co/JdyFvFYapB",Sacramento Kings,1099058753394167808,@SacramentoKings,136,2019-02-22 21:30:00,16,4,0
📸 Scenes from last night’s battle at the Bay » https://t.co/bKUv3vmMHB https://t.co/QRaSaaEqkP,Sacramento Kings,1099051212417183744,@SacramentoKings,94,2019-02-22 21:00:03,34,2,0
Respect. 👊 https://t.co/Tv7c6vsPmv,Sacramento Kings,1099015153339658241,@SacramentoKings,34,2019-02-22 18:36:45,636,52,0
RT @bball_ref: Marvin Bagley is the first @SacramentoKings rookie to have 28+ points and 14+ rebounds in a game since Lionel Simmons in 199…,Sacramento Kings,1099013939663319041,@SacramentoKings,140,2019-02-22 18:31:56,0,64,0
"The rook looked downright dominant against the Dubs 😤

@MB3FIVE | 🎥 https://t.co/dAbOh9Ekym",Sacramento Kings,1099005902353563649,@SacramentoKings,91,2019-02-22 18:00:00,257,47,0
RT @MB3FIVE: I like that bro @KDTrey5 you know I’m coming😤 #JREAM https://t.co/NhsBETDkuX,Sacramento Kings,1098851712318636032,@SacramentoKings,89,2019-02-22 07:47:18,0,977,1
"RT @NBCSKings: .@MB3FIVE feels how we all feel: 

""I wanna beat them."" https://t.co/kqdbhRymnU",Sacramento Kings,1098851635093155840,@SacramentoKings,94,2019-02-22 07:47:00,0,67,0
"RT @NBCSKings: ""I thought he was gonna shoot it. We were like 'You shoulda shot that s**t.'"" https://t.co/1mjXwzudWe",Sacramento Kings,1098840586247761920,@SacramentoKings,116,2019-02-22 07:03:05,0,182,0
@adena_andrews Good choice,Sacramento Kings,1099436683668455424,@mr_jasonjones,26,2019-02-23 22:31:46,0,0,0
Facts https://t.co/xYNmCCJd1p,Sacramento Kings,1099436357389377537,@mr_jasonjones,29,2019-02-23 22:30:28,0,0,0
@NFLNewshound Either works for a rag to clean my car,Sacramento Kings,1099423757419057152,@mr_jasonjones,52,2019-02-23 21:40:24,1,0,0
Nurkic trash talk game is elite 😂😂😂 https://t.co/q5b8daA1FC,Sacramento Kings,1099423514732441600,@mr_jasonjones,59,2019-02-23 21:39:26,3,1,0
Welp https://t.co/u3rADrait1,Sacramento Kings,1099423299514322946,@mr_jasonjones,28,2019-02-23 21:38:35,0,0,0
@NFLNewshound Yuck 🤢,Sacramento Kings,1099411574337519616,@mr_jasonjones,20,2019-02-23 20:52:00,1,0,0
"RT @OU_MBBall: We normally don't let fans address the team postgame, but made an exception for a Buddy of ours... https://t.co/Vv4OyaGhRj",Sacramento Kings,1099411340681203716,@mr_jasonjones,137,2019-02-23 20:51:04,0,161,0
RT @TheGreat_Nate: Here's a look at @buddyhield being recognized in the LNC — The Kings standout greeted the #Sooners as they came off the…,Sacramento Kings,1099411297987424256,@mr_jasonjones,139,2019-02-23 20:50:54,0,62,1
@CarmichaelDave https://t.co/4G6IvwfFNB,Sacramento Kings,1099410926732824576,@mr_jasonjones,39,2019-02-23 20:49:25,0,0,0
"Damn, where's Shump at to chime in? https://t.co/XzXdkhMpx6",Sacramento Kings,1099406055879135237,@mr_jasonjones,59,2019-02-23 20:30:04,8,0,0
@CarmichaelDave Your little sister is awesome lol,Sacramento Kings,1099405545474269184,@mr_jasonjones,49,2019-02-23 20:28:02,2,0,0
"RT @JaredWeissNBA: Kyrie Irving vs. the Media Empire

How the Wild West of #NBATwitter and emerging media has disrupted the traditional med…",Sacramento Kings,1099402090735198210,@mr_jasonjones,140,2019-02-23 20:14:18,0,18,1
OK https://t.co/WPKGZpvzeO,Sacramento Kings,1099381371062108160,@mr_jasonjones,26,2019-02-23 18:51:59,1,0,0
"RT @935KDAY: With “The Slim Shady LP” turning 20 today, is this @Eminem’s BEST album? 🤔
 https://t.co/wCx4ZzXszy",Sacramento Kings,1099369387000246283,@mr_jasonjones,112,2019-02-23 18:04:21,0,8,0
RT @KingJames: A real honor to have someone of your stature and legacy feel that way about me! Truly appreciative you 🙏🏾‼️‼️‼️ https://t.co…,Sacramento Kings,1099218540421398528,@mr_jasonjones,140,2019-02-23 08:04:57,0,8254,0
"RT @kaj33: LeBron James is Bigger than ‘GOAT’ Debate - He’s a Hero for our Time ⁦@Newsweek⁩ ⁦@KingJames⁩ ⁦@Lakers⁩

Read Article Here 
http…",Sacramento Kings,1099218518040608768,@mr_jasonjones,140,2019-02-23 08:04:51,0,2790,0
RT @clarencehilljr: It’s Time We All Recognized Whataburger Is Better Than In-N-Out And Shake Shack https://t.co/2taxCMob4f via @FarrahPenn,Sacramento Kings,1099218417075318785,@mr_jasonjones,139,2019-02-23 08:04:27,0,46,0
@MGRADS oh I did 😢😢😢😢😢😢 https://t.co/llmDlZonXE,Sacramento Kings,1099218158135791616,@mr_jasonjones,47,2019-02-23 08:03:26,1,0,0
@eric_nehm @MGRADS Definitely,Sacramento Kings,1099217992485879809,@mr_jasonjones,29,2019-02-23 08:02:46,1,0,0
@MGRADS I was young!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I ain't know no better!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Sacramento Kings,1099217437323677698,@mr_jasonjones,121,2019-02-23 08:00:34,1,0,0
@kjburgoon @Iucifersdaddy @MB3FIVE @swipathefox What craziness are you talking?? Seriously???,Sacramento Kings,1099066935642210304,@kayte_c,93,2019-02-22 22:02:31,0,0,0
@kjburgoon @Iucifersdaddy @MB3FIVE The Spurs did it for years while they were winning titles.  So that point has be… https://t.co/34vG4rT8Pj,Sacramento Kings,1099063250036043776,@kayte_c,140,2019-02-22 21:47:53,0,0,0
No matter how tired I am and how little sleep I’ve gotten I’ve never been able to prescribe to the “sleep while the… https://t.co/l5iGNGSQJF,Sacramento Kings,1099009179933700098,@kayte_c,140,2019-02-22 18:13:01,45,2,0
I don’t know Coach’s mind and he doesn’t answer questions about his lineup decisions. All I can do is assume this..… https://t.co/upqEL35WLT,Sacramento Kings,1099001215952728064,@kayte_c,140,2019-02-22 17:41:22,28,4,0
😳😳😳 https://t.co/U3BfdK2Qr5,Sacramento Kings,1098994553250406400,@kayte_c,27,2019-02-22 17:14:54,10,1,0
When asked about tonight’s starting lineup Dave Joerger said that is the lineup he will be using going forward. Kin… https://t.co/BDQTu2jFf0,Sacramento Kings,1098829648161529856,@kayte_c,140,2019-02-22 06:19:38,75,14,0
And then he does it again! Buddy’s 2nd 3FG (2-8) makes it 125-123 with 7.4. They foul Iguodala. He misses the first… https://t.co/9xcCXULwiU,Sacramento Kings,1098825742505336833,@kayte_c,140,2019-02-22 06:04:06,13,1,0
Buddy Hield hits his first 3FG of the night with 0:18 to go to make it 123-120 Warriors. They foul Steph. He makes… https://t.co/p836N5yGvV,Sacramento Kings,1098825319178555392,@kayte_c,139,2019-02-22 06:02:25,7,0,0
"Marvin Bagley III is really really REALLY good at getting to the free throw line. Like seriously, for a first year… https://t.co/m2Dkhc8MrO",Sacramento Kings,1098824658458034176,@kayte_c,139,2019-02-22 05:59:48,63,7,0
This is the 14th time in Steph Curry’s career he’s made 10 or more 3FG in a game https://t.co/CdSxUXS6bo,Sacramento Kings,1098824244345991168,@kayte_c,104,2019-02-22 05:58:09,4,2,0
So Steph has kind of quietly slaughtered the Kings tonight. That lat 3FG by him was his TENTH. Yes 10th. He is 10-1… https://t.co/RBhNWen2AH,Sacramento Kings,1098823971946909696,@kayte_c,140,2019-02-22 05:57:04,6,1,0
@timhill900 He’s had a couple good shooting nights recently but since January 1 he’s really struggled so I don’t kn… https://t.co/XnpoD3UOkf,Sacramento Kings,1098822816814657536,@kayte_c,140,2019-02-22 05:52:29,0,0,0
"3:33 left, Dave Joerger calls a timeout after just 1:15 of play since the last time out. Kings have been able to co… https://t.co/98GoYsziBg",Sacramento Kings,1098822472214827008,@kayte_c,140,2019-02-22 05:51:07,13,3,0
@timhill900 No. He has been on the bench all night available to play,Sacramento Kings,1098822105796243456,@kayte_c,68,2019-02-22 05:49:39,0,0,0
4:48 remaining. Warriors lead 109-106 after 2 Marvin Bagley III made free throws.,Sacramento Kings,1098821908831719424,@kayte_c,81,2019-02-22 05:48:52,5,0,0
@consibilaps I’m sorry…I’m not upset. You’re entitled to your opinion. Never said you weren’t was just shocked by h… https://t.co/Fvcqip3wl2,Sacramento Kings,1098820591505657857,@kayte_c,140,2019-02-22 05:43:38,1,0,0
"7:15 Steph Curry checks back in for the Warriors alongside Green, Cousins, Thompson, Curry and McKinnie. Steph imme… https://t.co/jzAtDbsjqR",Sacramento Kings,1098819759490002945,@kayte_c,140,2019-02-22 05:40:20,2,0,0
